,price,production_year,size,color,material,acc_included,condition_ext,other_defects,has_smell,has_chain,has_logo,has_quilts,bag_style,brand
1056,3030,2015-2020,mini,metallic,caviar,1,good,0.0,0.0,1.0,1.0,1.0,vanity_case,Chanel
1057,280,0,mini,other,0,0,good,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1058,570,0,large,brown,suede,0,good,0.0,1.0,0.0,0.0,0.0,shoulder_bag,Chanel
1059,225,0,mini,beige,lambskin,0,good,0.0,1.0,0.0,1.0,0.0,shoulder_bag,Chanel
1060,635,0,xlarge,black,lambskin,0,good,1.0,0.0,0.0,0.0,1.0,shoulder_bag,Chanel
1061,850,2000-2010,xlarge,beige,lambskin,2,good,0.0,1.0,1.0,1.0,0.0,shoulder_bag,Chanel
1062,1010,2000-2010,xlarge,black,lambskin,3,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1063,1230,2000-2010,xlarge,black,lambskin,0,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1064,470,0,mini,other,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1065,660,0,xlarge,white,lambskin,2,fair,0.0,1.0,1.0,0.0,1.0,shoulder_bag,Chanel
1066,1550,0,large,black,lambskin,3,good,1.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1067,1915,2015-2020,small,black,caviar,2,excellent,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1068,3095,2015-2020,mini,blue,fabric,2,like_new,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1069,550,2000-2010,large,brown,lambskin,0,good,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1070,885,0,large,blue,lambskin,2,good,0.0,1.0,1.0,1.0,0.0,shoulder_bag,Chanel
1071,1645,2015-2020,mini,beige,fabric,2,excellent,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1072,2680,2015-2020,large,black,fabric,2,like_new,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1073,1055,0,large,red,lambskin,3,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1074,405,2000-2010,large,metallic,fabric,0,good,0.0,0.0,0.0,0.0,0.0,shoulder_bag,Chanel
1075,1405,0,mini,red,lambskin,0,good,0.0,1.0,0.0,1.0,0.0,shoulder_bag,Chanel
1076,1250,2010-2015,large,green,fabric,2,good,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1077,655,2000-2010,mini,black,fabric,2,good,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1078,1165,2010-2015,large,blue,caviar,4,fair,0.0,1.0,1.0,0.0,1.0,shoulder_bag,Chanel
1079,1325,2010-2015,large,blue,caviar,4,fair,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1080,3105,2015-2020,small,grey,caviar,5,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1081,1895,2015-2020,xlarge,black,fabric,2,good,0.0,0.0,0.0,0.0,1.0,shoulder_bag,Chanel
1082,1850,2010-2015,large,red,lambskin,3,excellent,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1083,615,2000-2010,xlarge,white,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1084,1115,0,large,beige,caviar,1,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1085,2245,0,large,black,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1086,2995,2015-2020,large,blue,lambskin,2,excellent,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1087,760,2000-2010,xlarge,metallic,lambskin,2,good,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1088,760,2000-2010,small,black,lambskin,0,good,0.0,0.0,0.0,0.0,0.0,shoulder_bag,Chanel
1089,1040,2010-2015,xlarge,black,lambskin,3,good,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1090,665,2000-2010,mini,black,lambskin,0,good,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1091,2375,2015-2020,xlarge,black,fabric,5,excellent,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1092,995,2000-2010,xlarge,grey,lambskin,3,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1093,3190,2015-2020,mini,black,lambskin,2,excellent,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1094,1885,0,large,brown,lambskin,0,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1095,1150,2010-2015,mini,black,patent,3,good,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1096,1415,2010-2015,mini,blue,patent,2,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1097,1890,2015-2020,xlarge,black,synthetic,4,excellent,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1098,3850,2015-2020,small,black,lambskin,4,good,0.0,1.0,1.0,1.0,0.0,shoulder_bag,Chanel
1099,2420,2015-2020,xlarge,pink,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1100,710,0,small,black,lambskin,0,good,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1101,3600,2015-2020,large,black,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1102,690,0,mini,black,lambskin,1,good,0.0,1.0,0.0,0.0,0.0,shoulder_bag,Chanel
1103,4840,2010-2015,mini,metallic,synthetic,3,excellent,0.0,0.0,1.0,0.0,0.0,shoulder_bag,Chanel
1104,2775,2015-2020,mini,black,lambskin,4,excellent,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1105,4610,2015-2020,large,black,caviar,3,excellent,0.0,0.0,0.0,0.0,0.0,shoulder_bag,Chanel
1106,800,2000-2010,large,blue,fabric,0,good,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1107,2335,0,mini,beige,fabric,3,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1108,2555,2015-2020,mini,blue,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1109,2245,2015-2020,small,beige,caviar,3,excellent,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1110,1275,0,large,red,caviar,1,good,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1111,2595,0,mini,red,lambskin,3,excellent,0.0,1.0,1.0,0.0,0.0,shoulder_bag,Chanel
1112,3095,2015-2020,large,black,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1113,3085,2015-2020,large,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1114,3630,2015-2020,large,black,lambskin,3,excellent,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1115,2075,2015-2020,large,white,lambskin,2,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1116,3295,2015-2020,medium,grey,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1117,3055,0,large,grey,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1118,3950,0,small,black,lambskin,4,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1119,3250,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1120,2705,2015-2020,large,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1121,2810,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1122,2655,2015-2020,large,black,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1123,3095,2015-2020,large,black,lambskin,2,excellent,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1124,3495,2015-2020,small,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1125,1300,0,large,multicolor,fabric,2,excellent,0.0,1.0,0.0,1.0,0.0,shoulder_bag,Chanel
1126,2315,2015-2020,large,black,lambskin,4,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1127,2425,2015-2020,large,blue,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1128,1045,2015-2020,xlarge,black,tweed,0,good,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1129,3295,2015-2020,large,blue,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1130,2495,2015-2020,large,blue,fabric,4,excellent,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1131,1585,0,large,black,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1132,4495,2015-2020,small,white,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1133,2605,2010-2015,large,grey,caviar,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1134,740,2010-2015,large,metallic,lambskin,0,good,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1135,2385,0,large,brown,caviar,4,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1136,1395,2010-2015,xlarge,black,fabric,3,good,0.0,0.0,0.0,0.0,1.0,shoulder_bag,Chanel
1137,1395,2000-2010,xlarge,metallic,lambskin,0,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1138,1080,2000-2010,large,beige,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1139,2825,2015-2020,large,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1140,3395,2015-2020,mini,blue,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1141,3995,2015-2020,medium,pink,lambskin,3,good,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1142,2515,2015-2020,large,black,lambskin,2,excellent,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1143,2270,2015-2020,mini,beige,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1144,3955,0,large,black,lambskin,3,good,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1145,5450,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1146,3225,0,large,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1147,2905,2015-2020,large,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1148,3095,2015-2020,large,black,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1149,2785,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1150,3380,2015-2020,large,black,lambskin,4,like_new,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1151,2135,2015-2020,large,white,lambskin,0,good,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1152,3985,2015-2020,large,metallic,lambskin,3,excellent,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1153,2570,2015-2020,large,blue,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1154,2405,2010-2015,xlarge,black,caviar,4,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1155,1045,2000-2010,xlarge,white,lambskin,2,good,0.0,1.0,0.0,0.0,1.0,shoulder_bag,Chanel
1156,2425,2015-2020,xlarge,black,lambskin,4,excellent,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1157,2095,2015-2020,large,beige,caviar,0,good,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1158,1620,0,large,beige,lambskin,4,good,1.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1159,2235,2015-2020,xlarge,black,lambskin,3,excellent,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1160,2095,2015-2020,xlarge,pink,lambskin,2,excellent,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1161,5040,2015-2020,mini,black,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1162,3800,2015-2020,mini,black,lambskin,4,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1163,2850,2015-2020,xlarge,black,lambskin,4,like_new,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1164,2030,2010-2015,large,black,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1165,2595,2015-2020,large,black,lambskin,2,excellent,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1166,3240,2015-2020,mini,pink,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1167,3655,0,mini,pink,lambskin,0,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1168,3225,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,0.0,1.0,0.0,shoulder_bag,Chanel
1169,1365,2015-2020,medium,beige,suede,0,good,0.0,1.0,1.0,1.0,1.0,shoulder_bag,Chanel
1170,2785,2015-2020,xlarge,multicolor,lambskin,3,excellent,0.0,0.0,0.0,1.0,1.0,shoulder_bag,Chanel
1171,3170,2015-2020,large,black,lambskin,4,excellent,0.0,0.0,0.0,0.0,0.0,shoulder_bag,Chanel
1172,1895,2015-2020,large,black,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1173,2140,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1174,1935,2010-2015,xlarge,multicolor,0,0,good,0.0,1.0,0.0,1.0,0.0,shoulder_bag,Chanel
1175,3800,2015-2020,mini,pink,lambskin,4,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1176,3540,2015-2020,mini,pink,lambskin,4,like_new,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1177,1715,0,xlarge,metallic,0,2,like_new,0.0,0.0,1.0,1.0,0.0,shoulder_bag,Chanel
1178,2395,2015-2020,mini,orange,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1179,1975,2015-2020,mini,orange,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1180,1760,0,large,black,lambskin,3,excellent,0.0,0.0,0.0,0.0,0.0,shoulder_bag,Chanel
1181,2075,2015-2020,mini,beige,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1182,4275,2015-2020,small,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,shoulder_bag,Chanel
1183,3630,2015-2020,small,purple,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1184,4115,2015-2020,large,purple,lambskin,4,like_new,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
1185,3835,2015-2020,mini,grey,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,shoulder_bag,Chanel
