index,price,production_year,size,color,material,acc_included,condition_ext,other_defects,has_smell,has_chain,has_logo,has_quilts,bag_style,brand
1409,2492,2000-2010,small,black,caviar,1,used,0,0,0,1,0,vanity_case,Chanel
1410,5561,1990s,medium,black,lambskin,2,used,0,0,0,0,1,flap_bag,Chanel
1411,2306,1980s,small,black,lambskin,4,used,0,0,1,1,1,shoulder_bag,Chanel
1412,2306,2000-2010,small,black,lambskin,2,used,0,0,0,1,1,crossbody,Chanel
1413,3422,1990s,small,black,lambskin,3,good,0,0,0,0,1,flap_bag,Chanel
1414,2306,1980s,small,black,lambskin,2,used,0,0,0,1,1,shoulder_bag,Chanel
1415,1190,2000-2010,large,black,lambskin,2,used,0,1,0,1,0,tote,Chanel
1416,1655,2000-2010,medium,black,caviar,4,good,0,0,0,1,0,shoulder_bag,Chanel
1417,3236,1990s,small,black,caviar,3,good,1,1,0,1,1,waist_bag,Chanel
1418,2492,2000-2010,small,black,caviar,2,used,0,0,0,1,0,vanity_case,Chanel
1419,2306,2000-2010,medium,black,fabric,3,used,0,0,0,1,0,backpack,Chanel
1420,3422,1980s,small,blue,fabric,2,used,0,0,1,1,1,shoulder_bag,Chanel
1421,2771,1980s,small,black,exotic,2,used,0,0,1,1,1,shoulder_bag,Chanel
1422,5561,2000-2010,small,black,caviar,3,good,0,0,1,0,1,shoulder_bag,Chanel
1423,3980,2000-2010,small,white,lambskin,3,used,0,1,1,1,1,backpack,Chanel
1424,1841,1980s,small,black,fabric,2,used,0,1,1,1,1,hand_bag,Chanel
1425,1841,1990s,medium,brown,fabric,2,used,0,0,1,1,0,tote,Chanel
1426,2120,2000-2010,small,brown,suede,2,used,0,0,1,1,1,shoulder_bag,Chanel
1427,1376,2000-2010,small,black,fabric,4,used,0,0,0,0,0,crossbody,Chanel
1428,2492,1980s,small,black,lambskin,2,good,0,0,1,0,1,flap_bag,Chanel
1429,2492,1980s,small,black,lambskin,2,good,0,0,1,1,1,flap_bag,Chanel
1430,2306,2000-2010,small,black,lambskin,1,good,0,0,1,1,1,flap_bag,Chanel
1431,1562,1980s,small,red,lambskin,1,used,0,0,0,1,1,crossbody,Chanel
1433,3701,2000-2010,small,black,caviar,3,used,0,0,0,1,0,backpack,Chanel
1434,3422,2000-2010,small,black,caviar,3,used,0,0,1,1,0,backpack,Chanel
1435,2771,1990s,large,blue,fabric,4,used,0,1,1,1,1,tote,Chanel
1436,3980,1980s,small,black,caviar,2,used,0,0,0,1,1,hand_bag,Chanel
1438,2306,1980s,small,black,fabric,2,used,0,0,1,1,1,shoulder_bag,Chanel
1439,5561,2000-2010,small,black,lambskin,1,used,0,0,0,0,1,flap_bag,Chanel
1440,3050,2000-2010,small,black,lambskin,2,good,0,0,1,1,1,shoulder_bag,Chanel
1442,3236,1990s,medium,black,lambskin,4,used,0,1,0,0,1,flap_bag,Chanel
1443,5561,2000-2010,large,black,caviar,3,good,0,0,0,0,0,flap_bag,Chanel
1445,2771,1980s,small,blue,fabric,4,used,0,0,0,1,1,mini bag,Chanel
1446,1841,2000-2010,mini,red,caviar,2,used,0,0,1,1,0,shoulder_bag,Chanel
1447,2492,1980s,small,black,lambskin,1,used,0,0,1,1,1,flap_bag,Chanel
1448,1841,2000-2010,large,black,caviar,2,used,0,1,1,1,0,shoulder_bag,Chanel
1449,3050,1980s,small,black,lambskin,2,used,0,1,1,1,0,shoulder_bag,Chanel
1450,2492,2000-2010,small,black,lambskin,5,used,0,0,0,0,0,flap_bag,Chanel
1452,5561,1980s,small,blue,fabric,2,used,0,1,0,1,1,hand_bag,Chanel
1453,1376,2000-2010,small,black,lambskin,1,used,0,0,0,1,1,hand_bag,Chanel
1454,3701,1980s,small,black,lambskin,2,used,0,1,1,1,1,hand_bag,Chanel
1455,1841,1990s,small,brown,caviar,3,used,0,0,0,1,0,hand_bag,Chanel
1456,2771,1980s,small,black,lambskin,2,used,0,0,1,1,1,shoulder_bag,Chanel
1457,2492,1980s,small,black,lambskin,2,used,0,0,0,0,1,flap_bag,Chanel
1459,3422,2000-2010,small,black,lambskin,2,used,0,0,1,1,1,shoulder_bag,Chanel
1460,2492,1990s,small,blue,lambskin,3,used,0,0,1,1,1,shoulder_bag,Chanel
1463,5561,1990s,small,blue,fabric,5,good,0,0,0,0,1,flap_bag,Chanel
1464,5561,2000-2010,small,beige,caviar,4,good,0,0,0,0,1,flap_bag,Chanel
1465,5561,2000-2010,small,white,caviar,2,good,0,0,1,1,1,shoulder_bag,Chanel
1466,2492,1990s,small,brown,fabric,3,good,0,1,0,0,1,flap_bag,Chanel
1467,3236,2000-2010,small,black,lambskin,4,good,0,0,0,0,1,flap_bag,Chanel
1468,3980,1980s,small,black,exotic,4,good,0,0,1,1,0,shoulder_bag,Chanel
1469,3236,2000-2010,small,black,caviar,4,used,0,0,1,1,0,shoulder_bag,Chanel
1470,3980,1990s,small,black,caviar,3,used,0,0,0,1,1,hand_bag,Chanel
1471,3701,1990s,small,black,lambskin,4,good,0,0,0,1,1,hand_bag,Chanel
1472,1841,2000-2010,large,brown,suede,2,used,0,1,1,1,0,backpack,Chanel
1473,2492,2000-2010,medium,black,lambskin,5,good,0,0,0,0,1,flap_bag,Chanel
1474,3236,2000-2010,large,black,lambskin,3,used,0,0,0,0,1,flap_bag,Chanel
1475,3422,1980s,small,blue,lambskin,2,used,0,1,0,0,1,flap_bag,Chanel
1476,2771,2000-2010,small,black,fabric,2,used,0,0,0,0,1,flap_bag,Chanel
1478,2492,2000-2010,small,brown,fabric,1,used,0,0,0,1,1,waist_bag,Chanel
1480,3701,1980s,small,metallic,lambskin,3,used,0,0,1,1,1,shoulder_bag,Chanel
1481,1841,2000-2010,medium,black,exotic,1,used,0,0,0,0,0,flap_bag,Chanel
1485,5561,1980s,small,red,lambskin,1,used,0,0,0,1,1,vanity_case,Chanel
1487,4259,2000-2010,large,white,caviar,5,used,0,0,1,1,0,backpack,Chanel
1488,5561,1990s,small,black,caviar,3,good,0,1,1,1,1,shoulder_bag,Chanel
1489,2492,1980s,small,beige,exotic,1,used,0,0,1,1,1,shoulder_bag,Chanel
1490,1376,1980s,small,red,lambskin,2,used,0,0,1,1,1,shoulder_bag,Chanel
1491,649,1990s,large,black,fabric,4,used,0,0,0,0,0,hand_bag,Chanel
1492,3050,2000-2010,small,red,suede,3,used,0,0,0,1,1,shoulder_bag,Chanel
1495,3701,2000-2010,small,black,caviar,1,used,0,0,1,1,0,backpack,Chanel
1496,1562,2000-2010,large,black,fabric,3,used,0,0,0,1,0,hand_bag,Chanel
1497,1190,1990s,mini,black,caviar,1,good,0,0,1,1,0,shoulder_bag,Chanel
1498,2306,1990s,small,blue,fabric,2,used,0,0,0,1,0,vanity_case,Chanel
1499,1562,2000-2010,medium,beige,suede,2,used,0,0,0,1,1,shoulder_bag,Chanel
1500,3236,2000-2010,xlarge,black,caviar,2,used,1,0,1,1,0,shoulder_bag,Chanel
1501,3422,1990s,small,black,lambskin,3,used,0,0,0,1,1,hand_bag,Chanel
1503,3236,2000-2010,medium,red,lambskin,5,good,0,0,0,1,1,crossbody,Chanel
1504,3050,1980s,small,pink,fabric,4,used,0,0,1,1,1,shoulder_bag,Chanel
1506,5561,2000-2010,small,black,caviar,1,used,0,0,1,1,1,shoulder_bag,Chanel
1507,2771,2000-2010,small,blue,caviar,2,used,0,0,1,1,1,shoulder_bag,Chanel
1508,2306,1980s,small,black,fabric,3,used,0,0,1,1,1,shoulder_bag,Chanel
1509,1376,2000-2010,xlarge,black,fabric,2,used,0,0,0,1,0,shoulder_bag,Chanel
1510,3236,2000-2010,xlarge,black,lambskin,1,used,0,0,1,1,1,shoulder_bag,Chanel
1512,2771,1980s,small,purple,suede,4,used,0,0,1,1,1,shoulder_bag,Chanel
1513,5561,2000-2010,large,black,fabric,3,used,0,0,0,0,0,flap_bag,Chanel
1514,5561,2000-2010,large,black,fabric,1,used,0,0,0,0,1,flap_bag,Chanel
1515,2492,1990s,small,black,caviar,2,used,0,0,0,1,0,hand_bag,Chanel
1516,3236,1980s,small,black,fabric,3,used,0,0,1,1,1,shoulder_bag,Chanel
1517,3236,1980s,small,black,exotic,2,used,0,0,1,1,1,shoulder_bag,Chanel
1518,2492,1980s,small,beige,exotic,1,used,0,0,1,1,0,shoulder_bag,Chanel
1520,4631,2000-2010,large,black,fabric,1,used,0,0,0,0,1,flap_bag,Chanel
1522,2492,2000-2010,medium,black,fabric,3,used,0,1,0,0,1,backpack,Chanel
1524,4631,1980s,small,blue,fabric,2,good,0,0,1,1,1,shoulder_bag,Chanel
1525,2306,2000-2010,small,black,patent,3,used,1,0,1,1,1,hand_bag,Chanel
1526,5561,1990s,small,blue,fabric,3,used,0,0,0,1,0,hand_bag,Chanel
1527,3422,1980s,small,black,exotic,2,used,0,0,1,0,1,shoulder_bag,Chanel
1528,1562,2000-2010,xlarge,black,fabric,1,used,0,0,0,0,0,shoulder_bag,Chanel
1529,4631,1990s,small,metallic,lambskin,1,used,0,1,1,1,0,shoulder_bag,Chanel
1530,3701,1980s,small,blue,fabric,4,used,0,0,1,1,1,shoulder_bag,Chanel
1531,2492,1980s,small,black,fabric,1,good,0,0,0,0,1,flap_bag,Chanel
1532,1376,2000-2010,small,pink,caviar,2,used,0,0,0,1,0,vanity_case,Chanel
1533,2492,1990s,small,black,caviar,1,good,0,0,0,1,0,hand_bag,Chanel
1534,2306,1990s,small,black,lambskin,5,good,0,0,1,1,1,shoulder_bag,Chanel
1535,1562,1980s,small,red,caviar,1,used,1,0,1,1,0,shoulder_bag,Chanel
1537,3422,1990s,small,black,lambskin,1,used,0,0,0,1,1,hand_bag,Chanel
1538,2771,1980s,small,black,exotic,2,used,0,0,1,1,1,shoulder_bag,Chanel
1539,2771,2000-2010,large,black,caviar,3,used,0,0,1,1,1,shoulder_bag,Chanel
1540,5561,2000-2010,medium,white,caviar,5,used,0,0,0,0,1,flap_bag,Chanel
1541,5561,2000-2010,large,black,lambskin,1,used,0,0,0,0,0,flap_bag,Chanel
1543,1376,2000-2010,large,black,fabric,1,used,0,0,0,1,0,waist_bag,Chanel
1544,3236,1990s,small,metallic,lambskin,4,used,0,0,0,1,0,clutch,Chanel
1545,2492,1980s,small,black,lambskin,2,used,0,1,1,1,1,shoulder_bag,Chanel
1546,3422,1980s,small,blue,lambskin,3,good,0,0,0,0,1,flap_bag,Chanel
1547,1562,1990s,small,black,fabric,2,good,0,0,1,1,1,hand_bag,Chanel
1548,3980,2000-2010,small,black,caviar,3,used,0,0,0,1,0,backpack,Chanel
1549,2771,2000-2010,small,black,caviar,4,used,0,0,1,1,0,shoulder_bag,Chanel
1550,2771,1980s,small,black,fabric,4,used,0,0,1,1,1,shoulder_bag,Chanel
1553,2306,1990s,small,blue,fabric,1,used,0,0,0,1,0,hand_bag,Chanel
1554,2306,1990s,small,red,fabric,4,used,0,1,0,0,1,flap_bag,Chanel
1555,1190,2000-2010,small,black,fabric,2,used,0,0,0,1,0,crossbody,Chanel
1556,1841,1990s,small,black,caviar,2,used,0,0,0,1,0,vanity_case,Chanel
1557,3422,1990s,medium,black,patent,1,used,0,0,0,0,1,hand_bag,Chanel
1558,3050,2000-2010,large,black,caviar,2,used,0,0,1,0,0,tote,Chanel
1559,2492,1980s,small,black,lambskin,1,used,0,0,1,0,1,shoulder_bag,Chanel
1561,2771,1980s,medium,black,lambskin,2,used,0,0,1,0,0,shoulder_bag,Chanel
1562,3236,2000-2010,small,black,lambskin,1,used,0,0,1,0,1,shoulder_bag,Chanel
1563,835,1990s,small,orange,caviar,2,good,0,0,0,1,0,clutch,Chanel
1565,1190,2000-2010,large,black,fabric,1,used,0,0,0,1,0,clutch,Chanel
1566,4631,2000-2010,small,black,synthetic,2,used,0,1,1,1,0,shoulder_bag,Chanel
1567,1841,1980s,small,pink,lambskin,1,good,0,0,1,1,1,shoulder_bag,Chanel
1568,2771,1980s,small,pink,lambskin,2,good,0,0,1,1,1,shoulder_bag,Chanel
1569,4631,2000-2010,small,beige,caviar,3,good,0,0,1,1,1,shoulder_bag,Chanel
1570,2120,1980s,small,black,fabric,1,good,0,0,1,1,1,shoulder_bag,Chanel
1571,5561,2000-2010,large,black,fabric,3,used,0,0,0,0,0,flap_bag,Chanel
1573,1562,2000-2010,medium,brown,suede,4,used,0,0,0,1,0,crossbody,Chanel
1574,2771,1980s,small,black,lambskin,2,used,0,0,0,0,1,flap_bag,Chanel
1575,4631,2000-2010,small,black,caviar,1,good,0,0,0,0,1,flap_bag,Chanel
1576,4631,2000-2010,small,beige,caviar,5,good,0,0,0,0,1,flap_bag,Chanel
1577,2306,2000-2010,xlarge,black,caviar,2,good,0,0,1,0,1,tote,Chanel
1578,1562,1980s,medium,black,caviar,1,used,0,0,0,0,1,hand_bag,Chanel
1579,2771,2000-2010,large,black,caviar,3,used,0,0,0,1,0,shoulder_bag,Chanel
1580,2120,2000-2010,small,brown,suede,1,used,0,0,0,0,1,flap_bag,Chanel
1581,3980,2000-2010,small,black,caviar,3,used,0,0,1,1,0,backpack,Chanel
1582,2306,2000-2010,large,black,suede,1,used,0,0,1,1,0,backpack,Chanel
1583,1562,2000-2010,xlarge,black,fabric,3,used,0,0,0,1,0,hand_bag,Chanel
1584,5561,2000-2010,xlarge,black,fabric,3,used,0,0,0,0,1,backpack,Chanel
1585,2771,1990s,large,black,caviar,1,used,0,0,0,1,0,hand_bag,Chanel
1587,3422,2000-2010,medium,black,caviar,1,used,0,1,1,1,1,shoulder_bag,Chanel
1588,2120,2000-2010,large,black,caviar,4,used,0,1,1,1,0,tote,Chanel
1589,3050,1990s,small,brown,lambskin,2,used,0,0,0,1,0,shoulder_bag,Chanel
1592,1841,2000-2010,medium,black,fabric,3,used,0,0,0,1,0,backpack,Chanel
1595,4259,2000-2010,small,red,caviar,1,used,0,0,1,1,0,shoulder_bag,Chanel
1596,2306,2000-2010,small,black,caviar,3,used,0,0,1,1,0,shoulder_bag,Chanel
1597,1841,1990s,small,black,fabric,3,used,0,0,0,1,1,hand_bag,Chanel
1598,4631,2000-2010,medium,black,fabric,1,used,0,0,0,0,1,hand_bag,Chanel
1599,2306,2000-2010,small,metallic,lambskin,2,good,0,0,1,0,0,shoulder_bag,Chanel
1600,3980,1990s,small,black,caviar,2,used,0,0,0,0,1,hand_bag,Chanel
1601,4631,1980s,small,black,caviar,3,used,1,0,1,1,0,backpack,Chanel
1602,5561,2000-2010,small,red,caviar,1,good,1,0,1,1,1,shoulder_bag,Chanel
1603,1562,2000-2010,mini,black,fabric,3,excellent,1,0,0,1,0,shoulder_bag,Chanel
1605,2120,2000-2010,large,black,caviar,2,used,0,1,1,1,0,shoulder_bag,Chanel
1606,2120,1990s,small,black,caviar,1,good,0,1,1,0,0,shoulder_bag,Chanel
1607,3236,2000-2010,small,white,lambskin,1,used,0,0,1,0,0,shoulder_bag,Chanel
1609,2771,2000-2010,small,blue,fabric,2,used,1,0,1,1,1,shoulder_bag,Chanel
1611,5561,2000-2010,small,metallic,lambskin,2,used,1,1,1,1,1,shoulder_bag,Chanel
1612,3236,1980s,medium,red,lambskin,2,used,1,1,1,1,1,shoulder_bag,Chanel
1613,3236,2000-2010,medium,blue,fabric,5,excellent,1,1,1,1,1,shoulder_bag,Chanel
1618,5561,2000-2010,large,metallic,lambskin,2,used,1,0,0,0,1,flap_bag,Chanel
1619,2771,2000-2010,large,metallic,synthetic,1,used,1,0,0,0,1,flap_bag,Chanel
1620,4259,1980s,small,beige,lambskin,1,good,0,0,1,0,1,hand_bag,Chanel
1621,5561,2000-2010,large,black,synthetic,1,used,0,0,0,0,1,flap_bag,Chanel
1622,4631,2000-2010,small,black,caviar,1,good,0,0,0,1,0,backpack,Chanel
1623,3701,1990s,medium,black,caviar,1,used,0,0,0,1,0,backpack,Chanel
1624,2492,2000-2010,xlarge,purple,caviar,2,used,0,0,0,1,0,hand_bag,Chanel
1625,3980,1990s,small,black,caviar,1,used,0,0,0,0,1,hand_bag,Chanel
1626,4631,2000-2010,small,black,caviar,2,used,0,0,1,1,0,backpack,Chanel
1627,3422,1990s,medium,black,caviar,2,good,0,0,0,1,0,hand_bag,Chanel
1628,5561,2000-2010,small,red,caviar,4,good,0,0,1,0,1,shoulder_bag,Chanel
1629,5561,1990s,xlarge,blue,fabric,2,used,1,0,0,1,1,hand_bag,Chanel
1630,3422,1990s,small,black,lambskin,4,good,1,0,0,1,1,hand_bag,Chanel
1631,4631,2000-2010,small,other,lambskin,4,used,1,0,1,1,1,shoulder_bag,Chanel
1632,5561,1980s,small,black,exotic,3,used,1,1,1,1,1,shoulder_bag,Chanel
1633,5561,2000-2010,large,black,caviar,4,used,1,0,0,0,0,flap_bag,Chanel
1634,5561,2000-2010,large,black,caviar,3,used,1,0,0,0,0,flap_bag,Chanel
1635,5561,2000-2010,large,red,lambskin,4,excellent,1,0,0,0,1,flap_bag,Chanel
1636,3050,2000-2010,small,black,lambskin,2,used,1,0,1,1,0,shoulder_bag,Chanel
1637,3236,2000-2010,large,black,lambskin,1,good,0,1,0,0,1,flap_bag,Chanel
1638,3050,2000-2010,medium,black,caviar,2,good,0,0,1,1,0,shoulder_bag,Chanel
1639,4259,2000-2010,large,black,caviar,1,good,0,0,0,0,0,flap_bag,Chanel
1640,1190,1980s,small,red,lambskin,2,used,0,0,0,0,1,clutch,Chanel
1641,463,1980s,small,black,fabric,2,used,0,0,0,0,1,clutch,Chanel
1642,1841,2000-2010,medium,black,fabric,1,used,1,0,0,1,0,backpack,Chanel
1643,4631,1990s,small,metallic,lambskin,1,used,1,0,1,1,1,shoulder_bag,Chanel
1645,1376,1980s,small,black,fabric,2,used,0,0,1,0,1,shoulder_bag,Chanel
1646,4631,1980s,small,red,exotic,3,used,0,0,1,1,0,shoulder_bag,Chanel
1647,2771,1980s,small,blue,lambskin,2,used,0,0,1,0,1,shoulder_bag,Chanel
1648,2771,1980s,small,purple,exotic,1,used,0,0,1,0,1,shoulder_bag,Chanel
1649,1841,1980s,small,other,fabric,1,used,0,0,1,0,1,shoulder_bag,Chanel
1650,3701,2000-2010,small,metallic,lambskin,3,used,0,0,0,0,0,flap_bag,Chanel
1651,2492,1990s,large,brown,fabric,2,used,0,0,0,1,0,hand_bag,Chanel
1652,911,1980s,small,black,fabric,1,used,0,1,1,0,1,shoulder_bag,Chanel
1653,2771,1990s,small,yellow,caviar,2,good,0,0,0,1,0,hand_bag,Chanel
1655,4631,2000-2010,small,black,patent,1,used,0,0,0,0,1,hand_bag,Chanel
1656,4631,2000-2010,small,black,patent,1,used,0,0,0,0,1,hand_bag,Chanel
1657,1562,1980s,small,black,fabric,3,used,0,1,1,0,1,shoulder_bag,Chanel
1658,4259,2000-2010,small,black,synthetic,2,used,0,0,1,1,0,shoulder_bag,Chanel
1659,3236,2000-2010,large,black,lambskin,1,good,0,0,1,0,1,shoulder_bag,Chanel
1660,3701,1990s,small,other,lambskin,4,used,0,0,0,0,0,hand_bag,Chanel
1661,3236,2000-2010,small,black,fabric,2,used,0,0,0,0,1,flap_bag,Chanel
1662,1376,2000-2010,medium,black,caviar,1,used,0,0,0,0,1,hand_bag,Chanel
1663,1841,1980s,small,beige,lambskin,2,used,0,0,1,0,1,hand_bag,Chanel
1664,3701,2000-2010,medium,black,lambskin,1,used,0,0,0,0,1,hand_bag,Chanel
1665,2120,1980s,small,black,fabric,2,used,0,0,0,0,1,flap_bag,Chanel
1666,2306,2000-2010,small,black,lambskin,2,used,0,0,0,0,1,hand_bag,Chanel
1667,3050,2000-2010,small,black,lambskin,4,used,1,0,1,1,1,flap_bag,Chanel
1668,1841,1980s,small,black,caviar,3,used,0,0,0,1,1,waist_bag,Chanel
1669,463,1980s,small,black,lambskin,3,good,0,0,0,1,1,clutch,Chanel
1670,2306,1990s,small,blue,fabric,2,used,1,0,0,1,0,vanity_case,Chanel
1671,3701,2000-2010,large,other,lambskin,1,used,0,0,0,0,0,flap_bag,Chanel
1672,3050,2000-2010,large,other,lambskin,2,used,0,0,0,0,0,flap_bag,Chanel
1674,2120,1980s,small,black,fabric,3,used,0,0,1,0,1,shoulder_bag,Chanel
1675,3701,2000-2010,large,black,fabric,1,used,0,1,0,0,0,flap_bag,Chanel
1676,2492,2000-2010,medium,black,caviar,1,used,0,0,0,1,0,hand_bag,Chanel
1677,1841,2000-2010,large,black,patent,2,used,0,1,0,0,0,tote,Chanel
1678,1841,2000-2010,large,black,patent,2,used,0,1,0,0,0,tote,Chanel
1680,4631,2000-2010,small,beige,caviar,2,used,0,0,0,0,1,flap_bag,Chanel
1681,3980,1980s,small,blue,fabric,3,good,0,0,0,0,1,flap_bag,Chanel
1682,3422,2000-2010,xlarge,black,caviar,2,used,0,0,1,1,0,shoulder_bag,Chanel
1683,2492,2000-2010,small,black,lambskin,2,used,0,0,1,1,0,shoulder_bag,Chanel
1684,1841,2000-2010,small,black,fabric,1,used,0,0,0,0,1,shoulder_bag,Chanel
1685,2492,1990s,small,black,caviar,1,used,0,0,0,1,0,hand_bag,Chanel
1686,2492,2000-2010,medium,black,lambskin,3,used,0,1,0,0,1,hand_bag,Chanel
1687,3701,2000-2010,small,black,lambskin,1,used,0,1,0,0,1,backpack,Chanel
1688,4631,1990s,medium,blue,fabric,2,used,0,0,0,0,1,backpack,Chanel
1690,3050,2000-2010,medium,black,caviar,2,good,0,0,1,0,1,shoulder_bag,Chanel
1691,1841,1980s,small,black,fabric,2,used,0,0,0,0,1,flap_bag,Chanel
1692,2306,2000-2010,small,black,lambskin,4,used,0,0,1,0,1,shoulder_bag,Chanel
1693,911,1990s,small,black,fabric,3,used,0,0,1,0,1,shoulder_bag,Chanel
1694,1190,2000-2010,small,pink,caviar,3,used,0,0,0,1,0,hand_bag,Chanel
1695,2306,2000-2010,medium,black,lambskin,1,used,0,0,0,1,0,backpack,Chanel
1696,5561,2000-2010,small,black,exotic,2,used,0,1,1,0,1,shoulder_bag,Chanel
1698,2771,2000-2010,small,black,lambskin,3,used,0,0,1,0,1,shoulder_bag,Chanel
1699,1562,1980s,small,black,fabric,2,used,0,0,0,1,1,shoulder_bag,Chanel
1700,1004,2000-2010,small,red,suede,2,used,0,0,0,1,1,shoulder_bag,Chanel
1701,3701,1990s,xlarge,black,caviar,2,used,0,1,0,1,0,hand_bag,Chanel
1702,5561,2000-2010,medium,black,lambskin,4,used,0,0,0,1,1,hand_bag,Chanel
1705,3236,1980s,small,other,fabric,2,used,0,0,1,0,1,shoulder_bag,Chanel
1706,2771,1980s,small,black,exotic,3,used,0,0,1,0,1,shoulder_bag,Chanel
1707,1841,1980s,small,black,fabric,1,used,0,1,1,0,1,shoulder_bag,Chanel
1708,3701,1990s,small,blue,fabric,2,used,0,0,0,1,0,hand_bag,Chanel
1709,2306,1980s,mini,metallic,lambskin,3,used,0,0,1,0,1,clutch,Chanel
1710,2771,2000-2010,mini,black,synthetic,2,used,0,0,0,0,0,clutch,Chanel
1711,3236,1990s,large,black,caviar,3,used,0,1,0,0,1,hand_bag,Chanel
1712,3236,1990s,small,black,fabric,1,used,0,1,0,0,1,flap_bag,Chanel
1713,1841,2000-2010,small,black,fabric,2,used,0,0,0,0,0,hand_bag,Chanel
1714,4631,2000-2010,large,red,patent,1,used,0,0,0,0,1,flap_bag,Chanel
1715,2492,1980s,small,red,exotic,2,used,0,0,1,0,1,shoulder_bag,Chanel
1716,3422,2000-2010,large,black,lambskin,1,used,0,0,0,0,1,flap_bag,Chanel
1717,1190,2000-2010,large,brown,fabric,1,used,0,1,0,1,0,tote,Chanel
1719,1376,2000-2010,medium,black,lambskin,2,good,0,1,0,0,1,shoulder_bag,Chanel
1720,3422,2000-2010,small,beige,caviar,2,used,1,0,1,0,1,shoulder_bag,Chanel
1721,556,2000-2010,small,red,caviar,1,used,0,0,0,1,0,clutch,Chanel
1722,1841,1990s,small,black,fabric,1,used,0,0,0,0,0,shoulder_bag,Chanel
1723,742,1990s,small,blue,fabric,2,used,0,0,0,1,0,clutch,Chanel
1724,1562,1990s,xlarge,beige,lambskin,3,used,0,0,1,1,0,shoulder_bag,Chanel
1725,1376,1980s,small,green,exotic,2,good,0,0,0,1,1,clutch,Chanel
1727,3701,1980s,small,red,exotic,1,good,0,0,1,1,0,shoulder_bag,Chanel
1728,2306,1980s,small,blue,fabric,1,used,0,0,0,0,1,flap_bag,Chanel
1729,1841,1980s,small,black,fabric,1,used,0,1,1,0,1,shoulder_bag,Chanel
1730,370,1980s,small,black,fabric,3,used,0,0,0,1,1,clutch,Chanel
1731,3980,2000-2010,small,black,synthetic,1,good,1,0,1,1,0,shoulder_bag,Chanel
1732,3236,2000-2010,xlarge,red,caviar,3,good,1,0,0,1,0,hand_bag,Chanel
1733,2771,2000-2010,small,blue,caviar,5,used,1,0,1,1,0,shoulder_bag,Chanel
1734,2306,2000-2010,small,white,lambskin,2,good,1,0,0,0,1,flap_bag,Chanel
1735,3050,2000-2010,small,black,fabric,2,good,0,0,1,0,1,shoulder_bag,Chanel
1736,2306,1990s,small,black,caviar,2,good,0,0,0,1,0,hand_bag,Chanel
1737,1190,1990s,small,black,patent,4,good,1,0,1,1,0,shoulder_bag,Chanel
1738,2771,2000-2010,small,metallic,lambskin,2,used,0,1,1,0,1,shoulder_bag,Chanel
1739,3701,2000-2010,large,beige,caviar,2,used,0,0,0,0,0,flap_bag,Chanel
1740,4631,2000-2010,small,black,patent,4,good,1,0,0,1,1,vanity_case,Chanel
1741,1283,1980s,small,black,fabric,3,good,1,1,1,1,1,mini bag,Chanel
1742,3701,1980s,small,black,exotic,3,used,0,1,1,1,1,shoulder_bag,Chanel
1743,2306,2000-2010,medium,black,caviar,3,used,0,1,0,1,0,hand_bag,Chanel
1744,3236,1980s,small,black,exotic,3,good,1,1,1,1,1,shoulder_bag,Chanel
1745,3422,1980s,small,purple,lambskin,2,good,1,1,1,1,1,shoulder_bag,Chanel
1747,2771,2000-2010,small,black,lambskin,1,good,1,0,1,1,1,hand_bag,Chanel
1748,911,1980s,large,pink,fabric,2,used,1,0,1,1,1,hand_bag,Chanel
1749,3236,1990s,medium,black,caviar,5,good,1,0,0,0,1,flap_bag,Chanel
1750,3701,2000-2010,small,black,lambskin,1,used,0,0,0,0,0,flap_bag,Chanel
1751,2306,1980s,medium,brown,lambskin,2,used,0,0,1,1,0,shoulder_bag,Chanel
1752,911,1980s,small,black,fabric,2,used,0,0,0,0,1,clutch,Chanel
1753,4259,2000-2010,small,metallic,lambskin,2,used,0,0,1,0,1,shoulder_bag,Chanel
1754,1562,2000-2010,small,metallic,lambskin,4,used,0,0,0,1,1,hand_bag,Chanel
1755,1841,1980s,small,beige,exotic,3,used,1,1,1,1,0,shoulder_bag,Chanel
1756,1562,1980s,small,black,fabric,1,used,0,0,1,0,1,shoulder_bag,Chanel
1757,2306,1980s,small,black,fabric,2,used,0,1,1,0,1,shoulder_bag,Chanel
1758,1190,1980s,small,black,fabric,2,used,1,1,0,1,1,shoulder_bag,Chanel
1760,2771,1980s,small,red,fabric,4,used,1,0,1,1,1,shoulder_bag,Chanel
1761,556,1980s,small,black,fabric,1,used,1,0,0,1,1,clutch,Chanel
1762,1376,2000-2010,xlarge,blue,fabric,3,used,1,0,1,1,0,tote,Chanel
1763,1376,2000-2010,large,black,lambskin,2,used,1,0,0,1,0,tote,Chanel
1764,2120,1980s,small,black,fabric,2,used,1,0,1,1,1,shoulder_bag,Chanel
1765,2120,2000-2010,small,black,lambskin,3,used,1,0,0,1,1,vanity_case,Chanel
1766,3236,1990s,medium,black,caviar,3,used,1,0,0,0,1,flap_bag,Chanel
1767,2120,2000-2010,large,black,fabric,2,used,1,0,0,0,1,flap_bag,Chanel
1768,2771,1990s,medium,black,caviar,2,used,0,0,0,1,0,backpack,Chanel
